source;source_id;official_code;name;address;postal_code;municipality;province;autonomous_region;ownership;education_levels;latitude;longitude;phone;email;website;last_source_update
andalucia;18013472;18013472;Centro de Educación Infantil Luna Lunera;C/ Ingeniero Santa Cruz, 19-bajo;18007;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.15306551955227;-3.5987091064453125;958137740;18013472.edu@juntadeandalucia.es;;
andalucia;18013484;18013484;Centro de Educación Infantil El Molino;C/  Carril de Santo Domingo, 21;18198;Huétor Vega;Granada;Andalucía;Privado;Infantil|Primaria;37.146729693565832;-3.5712379546157902;958304720;direccion@centroinfantilelmolino.com;;
andalucia;18013496;18013496;Escuela Infantil Los Duendecillos;C/ Asturias, 17;18339;Cijuela;Granada;Andalucía;Público;Infantil;37.198373028330806;-3.8043594360351562;958515240;18013496.edu@juntadeandalucia.es;;
andalucia;18013502;18013502;Escuela Infantil Los Almendros;C/ Clara Campoamor, s/n;18657;Nigüelas;Granada;Andalucía;Público;Infantil;36.97979228194203;-3.537951707839966;958777863;18013502.edu@juntadeandalucia.es;;
andalucia;18013526;18013526;Escuela Infantil La Encina;C/ Zajareña, 4;18290;Albolote;Granada;Andalucía;Público;Infantil;37.257906764806016;-3.654102087020874;690372695;centroinfantilchaparral@hotmail.com;;
andalucia;18013538;18013538;Escuela Infantil Virgen del Martirio;C/ Almazara, s/n;18480;Ugíjar;Granada;Andalucía;Público;Infantil;36.96200598843569;-3.055320382118225;647886837;18013538.edu@juntadeandalucia.es;;
andalucia;18013541;18013541;Escuela Infantil Columbaria;C/ Erillas, 2;18564;Colomera;Granada;Andalucía;Público;Infantil;37.37047000073854;-3.7123864889144897;958391142;"columbaira@megadiver.es ; 2administracion@megadiver.es";;
andalucia;18013551;18013551;Centro de Educación Infantil Fantasía;C/ Paraíso, 3;18327;Láchar;Granada;Andalucía;Privado;Infantil|Primaria;37.192356952;-3.83613669653;654397761;18013551.edu@juntadeandalucia.es;;
andalucia;18013563;18013563;Centro de Educación Infantil Centro de Atención Familiar;C/ Henríquez de Jorquera, 21;18011;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.20487199911314;-3.6003023386001587;958159663;ciadultoscartuja@hotmail.com;;
andalucia;18013575;18013575;Escuela Infantil La Paloma;C/ Esperillas, s/n;18640;Padul;Granada;Andalucía;Público;Infantil;37.027764531351174;-3.635605573654175;722709880;18013575.edu@juntadeandalucia.es;;
andalucia;18013587;18013587;Centro de Educación Infantil Teo;C/ Pablo Iglesias, 25;18140;La Zubia;Granada;Andalucía;Privado;Infantil|Primaria;37.12231574939715;-3.5813122987747192;958891619;18013587.edu@juntadeandalucia.es;;
andalucia;18013599;18013599;Escuela Municipal de Música y Danza Manuel Cano Tamayo;C/ Doctor Severo Ochoa, s/n;18151;Ogíjares;Granada;Andalucía;Público;Música/Danza;37.1213799235886611111111111111111111111;-3.6111181882806087;958509696;direccion@emmdo.org;;
andalucia;18013629;18013629;Escuela Infantil Torrecuevas;Ctra. Suspiro del Moro, s/n. Bda. Torrecuevas;18690;Almuñécar;Granada;Andalucía;Público;Infantil;36.75999314769743;-3.6896872390780117;958880826;18013629.edu@juntadeandalucia.es   /   eitorrecuevas14@gmail.com;;
andalucia;18013630;18013630;Escuela Infantil Láchar;Avda. Andalucía, 8;18327;Láchar;Granada;Andalucía;Público;Infantil;37.1903333744;-3.83016566771;664264648;18013630.edu@juntadeandalucia.es;;
andalucia;18013642;18013642;Escuela Infantil Gloria Fuertes;Avda. de Andalucía, 8;18128;Zafarraya;Granada;Andalucía;Público;Infantil;36.9755512238382;-4.14443397873975;669210056;18013642.edu@juntadeandalucia.es;;
andalucia;18013654;18013654;Centro de Educación Infantil Pequeño Mundo 2008;C/ San Sebastián, 6;18200;Maracena;Granada;Andalucía;Privado;Infantil|Primaria;37.203474831707105;-3.632875084877014;958411199;18013654.edu@juntadeandalucia.es;;
andalucia;18013666;18013666;Centro de Educación Infantil Ecoduendes;Ctra. Dílar-Otura. Urb. Cortijillos, 1, bajo;18152;Dílar;Granada;Andalucía;Privado;Infantil|Primaria;37.08177700000001;-3.611050500000005;620127874;18013666.edu@juntadeandalucia.es;;
andalucia;18013678;18013678;Escuela Infantil Villamena;C/ Nogal, 5;18659;Villamena;Granada;Andalucía;Público;Infantil;36.9904234439634;-3.59264919306001;958107310;18013678.edu@juntadeandalucia.es;;
andalucia;18013681;18013681;Escuela Infantil Churriana de la Vega;C/ Derechos Humanos, 2;18194;Churriana de la Vega;Granada;Andalucía;Público;Infantil;37.14350472989075;-3.638491630554199;958573535;churrianadelavega@megadiver.es;;
andalucia;18013691;18013691;Escuela Infantil Ítrabo;Avda. de Jete, s/n;18612;Ítrabo;Granada;Andalucía;Público;Infantil;36.79939340000001;-3.6387426000000005;958621300;18013691.edu@juntadeandalucia.es;;
andalucia;18013708;18013708;Centro autorizado de Enseñanzas Deportivas Iundenia;C/ Manolé, 49, local 18;18014;Granada;Granada;Andalucía;Privado;Primaria;37.1957026;-3.6100578000000496;958158506;tecnicosdeportivos@iundenia.com;;
andalucia;18013711;18013711;Centro de Educación Infantil Baúl de Ilusiones;C/ Cauce del Río, 12;18102;Vegas del Genil;Granada;Andalucía;Privado;Infantil|Primaria;37.170302671942636;-3.6616015434265137;637580055;bauldeilusiones@gmail.com;;
andalucia;18013721;18013721;Centro de Educación Infantil Entre Cuentos;C/ Baza, parcela 345. Polígono Industrial Juncaril;18220;Albolote;Granada;Andalucía;Privado;Infantil|Primaria;37.22934600472911;-3.645540475845337;620619959;ceientrecuentos@gmail.com;;
andalucia;18013733;18013733;Escuela Infantil Infanta Leonor;C/ Cristo del Rescate, 70;18130;Escúzar;Granada;Andalucía;Público;Infantil;37.06089644569206;-3.7629032135009765;605442038;"18013733.edu@juntadeandalucia.es ; anagilcotilla@gmail.com";;
andalucia;18013745;18013745;Centro Docente Privado Curva Polar Escuela Superior de Imagen y Sonido;C/ Tejeiro, 13;18005;Granada;Granada;Andalucía;Privado;Primaria|FP;37.17061044251197;-3.6024749279022217;958521333;info@curvapolar.com, cristina@curvapolar.com;;
andalucia;18013769;18013769;Escuela Infantil Fernando de los Ríos;C/ Federico García Lorca, s/n;18811;Zújar;Granada;Andalucía;Público;Infantil;37.54409669223342;-2.842937707901001;958063893;18013769.edu@juntadeandalucia.es;;
andalucia;18013782;18013782;Escuela Infantil Los Mondragones;C/ Ribera del Beiro, s/n;18014;Granada;Granada;Andalucía;Público;Infantil;37.1790812679085564510869565217391304348;-3.6042720047187042641304347826086956522;618989653;emsequera@eikoala.es;;
andalucia;18013794;18013794;Escuela Infantil Ventas de Zafarraya;C/ Defensor de Granada, 33;18125;Alhama de Granada;Granada;Andalucía;Público;Infantil;36.95776237913379;-4.116225242614746;657826365;18013794.edu@juntadeandalucia.es;;
andalucia;18013800;18013800;Escuela Infantil Chiquilandia;C/ Camino Noalejo, s/n;18565;Campotéjar;Granada;Andalucía;Público;Infantil;37.4847797339104;-3.619373861995882;649259974;18013800.edu@juntadeandalucia.es;;
andalucia;18013812;18013812;Escuela Infantil Carmen Urbano Villegas;C/ Rosa Regás, s/n;18130;La Malahá;Granada;Andalucía;Público;Infantil;37.098626423507845;-3.724644184112549;958587786;18013812.edu@juntadeandalucia.es;;
andalucia;18013824;18013824;Escuela Infantil Base Aérea de Armilla;Ctra. de Motril, s/n;18100;Armilla;Granada;Andalucía;Público;Infantil;37.1414451072526564;-3.62234282966328196;958218679;18013824.edu@juntadeandalucia.es;;
andalucia;18013836;18013836;Centro de Educación Infantil Bubú;C/ San Sebastián de la Gomera, 7;18014;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.20189604413991;-3.622336685657501;655449940;18013836.edu@juntadeandalucia.es;;
andalucia;18013861;18013861;Centro Docente Privado Patosuca;Ctra. de Granada, 32;18100;Armilla;Granada;Andalucía;Privado;Infantil|Primaria;37.1414451072526564;-3.62234282966328196;958554617;patosuca@patosuca.com;;
andalucia;18013873;18013873;Escuela Infantil Cájar;Plaza de Andalucía, 1;18199;Cájar;Granada;Andalucía;Público;Infantil;37.12878490880501;-3.5716938972473144;958301464;18013873.edu@juntadeandalucia.es;;
andalucia;18013885;18013885;Escuela Infantil Al-Ándalus;C/ Torremolinos, s/n;18690;Almuñécar;Granada;Andalucía;Público;Infantil;36.732139955413324;-3.692222982645035;673152121;18013885.edu@juntadeandalucia.es;;
andalucia;18013897;18013897;Centro de Educación Infantil Travesuras;C/ Puerto de la Cruz, s/n. Edificio Aguamar II;18690;Almuñécar;Granada;Andalucía;Privado;Infantil|Primaria;36.73579746432801;-3.6840999126434326;695588877;18013897.edu@juntadeandalucia.es;;
andalucia;18013903;18013903;Escuela Infantil Alcalde Caridad;C/ Atocha, s/n;18698;Otívar;Granada;Andalucía;Público;Infantil;36.815811330309065;-3.67997008204455565;958645001;18013903.edu@juntadeandalucia.es;;
andalucia;18013915;18013915;Centro de Educación Infantil Arlequín;C/ Parras, 2;18151;Ogíjares;Granada;Andalucía;Privado;Infantil|Primaria;37.1213799235886611111111111111111111111;-3.6111181882806087;958509108;18013915.edu@juntadeandalucia.es;;
andalucia;18013927;18013927;Escuela Infantil Juan Latino;C/ Rejón, 9;18014;Granada;Granada;Andalucía;Público;Infantil;37.193997337695706;-3.6194372177124023;958105731;18013927.edu@juntadeandalucia.es;;
andalucia;18013939;18013939;Escuela Infantil Dama de Baza;C/ Fray Jóse Vizcaíno, s/n;18800;Baza;Granada;Andalucía;Público;Infantil;37.494932869255535;-2.7686941623687744;958701299;18013939.edu@juntadeandalucia.es;;
andalucia;18013940;18013940;Centro Docente Privado Internacional de Granada;Urb. Cañadas del Parque, s/n;18152;Dílar;Granada;Andalucía;Privado;Primaria|ESO|Bachillerato;37.1790812679085564510869565217391304348;-3.6042720047187042641304347826086956522;958462806;administracion@colegioig.com;;
andalucia;18013952;18013952;Centro Docente Privado Campus Formación CB;Avda. de Cádiz, 66-1 Edificio Don Rafael;18007;Granada;Granada;Andalucía;Privado;Primaria|FP;37.1790812679085564510869565217391304348;-3.6042720047187042641304347826086956522;958132311;campusformacioncb@hotmail.com;;
andalucia;18013964;18013964;Centro de Educación Infantil Mimos;Ctra. de Alhama, 55 Bajo;18110;Las Gabias;Granada;Andalucía;Privado;Infantil|Primaria;37.1402499982896;-3.64676999999325;651168543;laurimimos07@hotmail.com;;
andalucia;18013976;18013976;Escuela Infantil El Almendro Mágico;C/ Londres, s/n;18550;Iznalloz;Granada;Andalucía;Público;Infantil;37.39476073430352;-3.520495891571045;637373147;18013976.edu@juntadeandalucia.es;;
andalucia;18013988;18013988;Centro de Educación Infantil Los Pekes de Ika;C/ Orquideas, locales 3 y 5. Edif. Turquesa. Urb. Villasol;18200;Maracena;Granada;Andalucía;Privado;Infantil|Primaria;37.21173782512191;-3.626840114593506;858994410;18013988.edu@juntadeandalucia.es;;
andalucia;18014014;18014014;Centro de Educación Infantil Pecosetes;Cmo. del Lorador, 20;18198;Huétor Vega;Granada;Andalucía;Privado;Infantil|Primaria;37.155042947050475;-3.5689419507980347;958304747;info@pecosetes.es;;
andalucia;18014026;18014026;Escuela Infantil Nacimiento;Avda. Gregorio Fernández, s/n;18570;Deifontes;Granada;Andalucía;Público;Infantil;37.3274516125;-3.5943287;673070548;18014026.edu@juntadeandalucia.es;;
andalucia;18014038;18014038;Escuela Infantil La Rábita;C/ La Torre, s/n;18760;Albuñol;Granada;Andalucía;Público;Infantil;36.74971440279781;-3.1724299720749513;673705250;18014038.edu@juntadeandalucia.es;;
andalucia;18014051;18014051;Centro de Educación Infantil Virgen de la Cabeza;C/ Yeseras, s/n;18817;Benamaurel;Granada;Andalucía;Privado;Infantil|Primaria;37.60704115117192;-2.7042192220687866;609928064;18014051.edu@juntadeandalucia.es;;
andalucia;18014063;18014063;Centro autorizado de enseñanzas artísticas elementales de música Internacional de Granada;Urb. Cañadas del Parque, s/n;18152;Dílar;Granada;Andalucía;Privado;Primaria|Música/Danza;37.067026276353325;-3.5942459106445312;958507402;;;
andalucia;18014087;18014087;Escuela Infantil El Bosque de Tello;C/ Caño de la Eras, 10;18420;Lanjarón;Granada;Andalucía;Público;Infantil;36.91883854149201;-3.4798663857707197;958771382;escuelainfantil@lanjaron .es;;
andalucia;18014099;18014099;Escuela Infantil El Bosque de Darwin;Avda. Los Claveles, s/n;18200;Maracena;Granada;Andalucía;Público;Infantil;37.210419036924954;-3.6403839351367484;958415807;18014099.edu@juntadeandalucia.es;;
andalucia;18014105;18014105;Centro de Educación Infantil Patosos;C/ Doctor Laureano Vázquez, 4, locales 7 y 8;18220;Albolote;Granada;Andalucía;Privado;Infantil|Primaria;37.229321554814;-3.65242207042523;640337201;"ceipatosos@gmail.com; maje1991@hotmail.com";;
andalucia;18014117;18014117;Centro de Educación Infantil Pasito a Pasito;C/ Virgen del Monte, 13. Local 7;18015;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.1906916040107;-3.62822440852;697609482;c.i.pasitoapasito@gmail.com;;
andalucia;18014130;18014130;Escuela Infantil Órgiva;Urb. Las Cabreras, s/n;18400;Órgiva;Granada;Andalucía;Público;Infantil;36.89878237556162;-3.4208886325538063;958784949;18014130.edu@juntadeandalucia.es;;
andalucia;18014154;18014154;Centro de Educación Infantil Loma Verde;Avda. de las Acacias, s/n. Urbanización Loma Verde;18220;Albolote;Granada;Andalucía;Privado;Infantil|Primaria;37.2468858902843;-3.65393927584295;958537329;mturrix@hotmail.com;;
andalucia;18014166;18014166;Centro de Educación Infantil Alborada;C/ Blas Infante, 9;18170;Alfacar;Granada;Andalucía;Privado;Infantil|Primaria;37.23990929849963;-3.566111052306951;958543890;18014166.edu@juntadeandalucia.es;;
andalucia;18014191;18014191;Escuela Infantil Gloria Fuertes;C/ Valdés Leal, s/n;18151;Ogíjares;Granada;Andalucía;Público;Infantil;37.112624738241635;-3.6080281650577666;858134662;ceimunicipalgloriafuertes@gmail.com;;
andalucia;18014208;18014208;Escuela Infantil Nuestra Señora del Rosario;C/ Chorrillo, s/n;18100;Armilla;Granada;Andalucía;Público;Infantil;37.1417428644872;-3.618021105102571;958578946;eimarmilla@megadiver.es;;
andalucia;18014211;18014211;Escuela Infantil Rosa López Cervantes;C/ Sierra Nevada, s/n;18600;Motril;Granada;Andalucía;Público;Infantil;36.74188878389666;-3.5075848854456217;958659955;eirosalopezcervantes@gmail.com;;
andalucia;18014221;18014221;Centro autorizado de enseñanzas artísticas superiores de diseño Estación Diseño. Centro Autorizado de Enseñanzas Superiores de Diseño;C/ Benjamin Franklin, 1;18100;Armilla;Granada;Andalucía;Privado;Primaria;37.1538819639641;-3.61215518128927;958138454;secretaria@estaciondiseno.es;;
andalucia;18014233;18014233;Escuela Infantil Francisco Giner de los Ríos;C/ Fresno, s/n;18197;Pulianas;Granada;Andalucía;Público;Infantil;37.22704565323473;-3.605919984467846;958999289;"pulianas@megadiver.es; 2administracion@megadiver.es";;
andalucia;18014245;18014245;Escuela Infantil Fantasía Caniles;C/ Campanas, 2;18810;Caniles;Granada;Andalucía;Público;Infantil;37.4365365681811;-2.7219162680305713;665207964;18014245.edu@juntadeandalucia.es;;
andalucia;18014257;18014257;Centro de Educación Infantil Lunera Tropical;C/ Madreselva, esquina c/ Limonero, s/n;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria;36.75443080414953;-3.524376581953054;696141134;18014257.edu@juntadeandalucia.es;;
andalucia;18014270;18014270;Centro Docente Privado Atlántida Centro de Investigación y Desarrollo de Estudios Profesionales;Otros Cortijo del Conde, Parcela M01- PO2, Manzana 1;;Granada;Granada;Andalucía;Privado;Primaria|FP|Adultos;37.20474809234557;-3.6518704891204834;958293120;info@atlantidacidep.es;;
andalucia;18014282;18014282;Centro de Educación Infantil Baúl de ilusiones Chauchina;C/ Virgen del Espino, esquina c/ Don Quijote, s/n.;18330;Chauchina;Granada;Andalucía;Privado;Infantil|Primaria;37.199130262429875;-3.7734068304412176;637580055;bauldeilusiones@gmail.com;;
andalucia;18014300;18014300;Escuela Infantil Miliki;C/ Francisco Rabal, 2;18213;Jun;Granada;Andalucía;Público;Infantil;37.21841235274594;-3.576984495690297;662666322;eimilikijun@gmail.com;;
andalucia;18014312;18014312;Escuela Infantil Montevive;Cmo. de la Malahá, Sector 13;18620;Alhendín;Granada;Andalucía;Público;Infantil;37.107920338325584;-3.645584461980223;958309962;18014312.edu@juntadeandalucia.es;;
andalucia;18014324;18014324;Escuela Infantil Pasitos;C/ Arzobispo Óscar Romero, 2. Caserío de Fonseca;18210;Peligros;Granada;Andalucía;Público;Infantil;37.23369455616521;-3.6377952959378214;958405053;eimunicipaldepeligros@gmail.com;;
andalucia;18014336;18014336;Escuela Infantil Gloria Fuertes;C/ Buenavista, s/n;18291;Pinos Puente;Granada;Andalucía;Público;Infantil;37.25818507388126;-3.8068900643062306;680505474;18014336.edu@juntadeandalucia.es;;
andalucia;18014348;18014348;Centro de Educación Infantil Mi Muñeco;C/ Periodista Rafael Gago Palomo, 5, locales 9-10. Resd. Brillante;18014;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.1942530929496;-3.62353200130125;600236315;18014348.edu@juntadeandalucia.es;;
andalucia;18014351;18014351;Centro de Educación Infantil La Biznaga;C/ Santa Isabel, 14;18110;Las Gabias;Granada;Andalucía;Privado;Infantil|Primaria;37.1397232754961;-3.65086552721243;691780028;info.labiznagacentroinfantil@gmail.com;;
andalucia;18014361;18014361;Centro de Educación Infantil Burbujas;C/ Madrid, 81 - Local, L-M, Galería comercial Irene;18193;Monachil;Granada;Andalucía;Privado;Infantil|Primaria;37.13246655578222;-3.5625890472213086;958304951;mercemolero@yahoo.es;;
andalucia;18014373;18014373;Centro autorizado de enseñanzas artísticas superiores de diseño ESADA;C/ C/ Trinidad, nº 4;18001;Granada;Granada;Andalucía;Privado;Primaria;37.179521504217;-3.6002808736892;958292844;info@esada.es;;
andalucia;18014385;18014385;Centro Docente Privado Cruz Roja;C/ Cuesta  Escoriaza, 8-A;;Granada;Granada;Andalucía;Privado;Primaria|FP|Adultos;37.1689606739353;-3.58929782873928;958221420;etejero@cruzroja.es;;
andalucia;18014397;18014397;Centro de Educación Infantil Caracoles;C/ Don Emilio Durán Durán, 4-1ª Pta., local 1;18012;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.1853813282095;-3.60469036344807;958076175;ceicaracoles@gmail.com;;
andalucia;18014403;18014403;Centro de Educación Infantil Colorín Colorao;C/ Alameda, Blq. II, Bajo;18230;Atarfe;Granada;Andalucía;Privado;Infantil|Primaria;37.2212868886824;-3.69456102165877;617687907;araceli@colorincolorao.com;;
andalucia;18014427;18014427;Escuela Infantil El Trenecito;C/ La Redonda, s/n;18280;Algarinejo;Granada;Andalucía;Público;Infantil;37.3266481025519;-4.15530416004765;958989051;18014427.edu@juntadeandalucia.es;;
andalucia;18014439;18014439;Centro de Educación Infantil Ruiz del Peral;C/ Ciudadana Livia, 1;18500;Guadix;Granada;Andalucía;Privado;Infantil|Primaria;37.30148;-3.142979999999966;958685103;18014439.edu@juntadeandalucia.es;;
andalucia;18014452;18014452;Centro Docente Privado Poniente Formación;Avda. de Andalucía, 46;18300;Loja;Granada;Andalucía;Privado;Primaria|FP|Adultos;37.15171;-4.06704000000002;958327331;emuca@ponieteformacion.com;;
andalucia;18014488;18014488;Centro Docente Privado Centro de Formación Internacional Reina Isabel;Avda. Federico García Lorca s/n;18014;Granada;Granada;Andalucía;Privado;Primaria|FP;37.2079525059272;-3.61271098799512;958072237;info@cfireinaisabel.com;;
andalucia;18014491;18014491;Centro Docente Privado Medac Granada;C/ Pintor Fernando Belda, s/n;18015;Granada;Granada;Andalucía;Privado;Primaria|FP;37.18720990000001;-3.626217699999984;958050619;ignacio.reinoso@medac.es;;
andalucia;18014518;18014518;Centro Docente Privado Centro de Estudios Técnicos en Sanidad;C/ Sancho Panza, 8, Bajo;18008;Granada;Granada;Andalucía;Privado;Primaria|FP|Adultos;37.1629612470855;-3.58839901208762;958123936;secretaria@academiasanitaria.com;;
andalucia;18014521;18014521;Escuela Infantil Casería de los Recuerdos;C/ Pozuelo, s/n;18183;Huétor de Santillán;Granada;Andalucía;Público;Infantil;37.2173085956865;-3.51684094887292;635956202;18014521.edu@juntadeandalucia.es;;
andalucia;18014531;18014531;Centro de Educación Infantil Virgen del Pilar;C/ Rodrigo de Triana, 21;18011;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.205698551458596;-3.6005363905766416;958157182;virgendelpilar2@colegiovirgendegracia.org;;
andalucia;18014543;18014543;Centro de Educación Infantil Virgen Madre;C/ Cuesta Alcazaba, 2;18008;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.163180145086;-3.584438779864828;958126156;18014543.edu@juntadeandalucia.es;;
andalucia;18014555;18014555;Centro de Educación Infantil La Casita del Niño;Avda. de la Libertad, 33;18193;Monachil;Granada;Andalucía;Privado;Infantil|Primaria;37.1289622;-3.5584764000000177;697348187;lacasitadelnino@gmail.com;;
andalucia;18014580;18014580;Centro Docente Privado María Nebrera;C/ Ojos del Salado, 8;18008;Granada;Granada;Andalucía;Privado;Infantil|Primaria|ESO|Bachillerato|FP;37.1602846;-3.5754570000000285;958715532;administracion@colegiomarianebrera.es;;
andalucia;18014592;18014592;Centro de Educación Infantil Virgen del Mar;C/ Álvaro de Bazán, 20;18730;Motril;Granada;Andalucía;Privado;Infantil|Primaria;36.7012699495696;-3.41509967844726;958623209;18014592.edu@juntadeandalucia.es;;
andalucia;18014609;18014609;Escuela Infantil Nube de Colores;C/ La Anea, s/n;18440;Cádiar;Granada;Andalucía;Público;Infantil;36.9490743149892;-3.17904871966934;958768278;18014609.edu@juntadeandalucia.es;;
andalucia;18014610;18014610;Escuela Infantil El Aljibe;C/ Sierra Nevada, s/n;18195;Cúllar Vega;Granada;Andalucía;Público;Infantil;37.15769205572801;-3.678882874882106;958999288;cullarvega@megadiver.es;;
andalucia;18014622;18014622;Escuela Infantil A.B612;C/ Yeso, s/n;18350;Íllora;Granada;Andalucía;Público;Infantil;37.262487154380956;-3.910460709488234;674204554;18014622.edu@juntadeandalucia.es;;
andalucia;18014634;18014634;Escuela autorizada de Música y Danza Ciudad Atarfe;C/ Alfonso Bailón Verdejo, 4;18230;Atarfe;Granada;Andalucía;Privado;Primaria|Música/Danza;37.222042517455;-3.68594667254897;958436853;info@acatarfe.es;;
andalucia;18014658;18014658;Centro de Educación Infantil Sueños;C/ Virgen de los Remedios, 31, locales 6 y 8;18102;Vegas del Genil;Granada;Andalucía;Privado;Infantil|Primaria;37.16408;-3.666650000000004;858953431;18014658.edu@juntadeandalucia.es;;
andalucia;18014671;18014671;Centro autorizado de enseñanzas artísticas profesionales de artes plás Estación Diseño. Centro Autorizado de Enseñanzas Profesionales;C/ Benjamín Franklin, 1;18100;Armilla;Granada;Andalucía;Privado;Primaria;37.154147244799674;-3.6125830153936818;958138454;secretaria@estaciondiseno.es;;
andalucia;18014683;18014683;Escuela Infantil Peñuelas;Plaza Plaza Mayor, 6;18328;Láchar;Granada;Andalucía;Público;Infantil;37.17518978161008;-3.855764839630183;648524553;18014683.edu@juntadeandalucia.es;;
andalucia;18014695;18014695;Centro de Educación Infantil Jesús-María;C/ Santa Orosia, 62 B;18240;Pinos Puente;Granada;Andalucía;Privado;Infantil|Primaria;37.2499595448254;-3.74430706170139;638960732;direccion.pinos@jesus-maria.net;;
andalucia;18014701;18014701;Centro autorizado de enseñanzas artísticas superiores de diseño ESADA II;C/ C/ Trinidad, nº 4;18001;Granada;Granada;Andalucía;Privado;Primaria;37.175589891936;-3.61129745858389;958292844;info@esada.es;;
andalucia;18014713;18014713;Centro de Educación Infantil San Francisco Javier;Ctra. de Murcia, 70 A. Bda. Haza Grande;18010;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.191578253938;-3.59269118057797;687592737;18003429.edu@juntadeandalucia.es;;
andalucia;18014737;18014737;Escuela Infantil Elena Martín Vivaldi;Avda. de Guadahortuna, 11;18561;Montejícar;Granada;Andalucía;Público;Infantil;37.5724220068585;-3.50289537576332;675639931;eielenamartinvivaldi@hotmail.com;;
andalucia;18014749;18014749;Escuela Infantil Los Sueños de Disney;C/ Escuelas, s/n;18519;Purullena;Granada;Andalucía;Público;Infantil;37.3160853048341;-3.18718413277371;687069300;18014749.edu@juntadeandalucia.es;;
andalucia;18014774;18014774;Escuela Infantil Fernando de los Ríos;C/ 28 de Febrero, 31;18320;Santa Fe;Granada;Andalucía;Público;Infantil;37.1913822820258;-3.72403915164226;678679360;centrofernandodelosrios@hotmail.com;;
andalucia;18014786;18014786;Centro Docente Privado Escuela Internacional de Gerencia;C/ Periodista Eduardo Molina Fajardo, 38;18014;Granada;Granada;Andalucía;Privado;Primaria|FP;37.197466979000446;-3.630648800021765;627813027;jsanchez@esgerencia.com;;
andalucia;18014816;18014816;Centro Docente Privado Academia Universo II;C/ Joaquín Blume, s/n;18800;Baza;Granada;Andalucía;Privado;Primaria|FP|Adultos;37.492588788122795;-2.7698155387656134;958704535;inforbaza@gmail.com;;
andalucia;18014828;18014828;Centro Docente Privado Centro de Formación Profesional La Inmaculada;C/ Joaquina Eguaras, 114;18013;Granada;Granada;Andalucía;Privado;Primaria|FP;37.20669442435244;-3.611638416554456;958185274;direccion@cfplainmaculada.com;;
andalucia;18014831;18014831;Centro de Educación Infantil D'Nenes;Ctra. de Granada, 29 C, Parque Albán;18100;Armilla;Granada;Andalucía;Privado;Infantil|Primaria;37.1524699982892;-3.61374999999357;625670071;lalish2005@hotmail.com;;
andalucia;18014841;18014841;Centro de Educación Infantil Chupetes;Ctra. de la Celulosa s/n. Centro de Desarrollo Turístico y Empresarial;18613;Motril;Granada;Andalucía;Privado;Infantil|Primaria;36.72542719021792;-3.5364547795234102;636944957;pequeduca.ct@gmail.com;;
andalucia;18014853;18014853;Centro Docente Privado Euroactiva Formación;Urb. Las Conchas s/n;18800;Baza;Granada;Andalucía;Privado;Primaria|FP|Adultos;37.48209725023334;-2.7653080205817946;640554167;info@euroactivaformacion.es;;
andalucia;18014877;18014877;Centro autorizado de Enseñanzas Deportivas Tándem;Plaza de Pradollano, s/n;18007;Granada;Granada;Andalucía;Privado;Primaria;37.144422804375;-3.60712667991321;;;;
andalucia;18014889;18014889;Centro de Educación Infantil Mar de Ágata;Callej del Pretorio, 7;18008;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.1668663478306;-3.59269245545211;858108687;mardeagata@gmail.com;;
andalucia;18014890;18014890;Colegio Público Rural Ramón y Cajal;C/ Escuelas, s/n;18820;Puebla de Don Fadrique;Granada;Andalucía;Público;Infantil|Primaria|ESO|Educación Especial;37.95822758522816;-2.4360817435165245;958729931;18014890.edu@juntadeandalucia.es;;
andalucia;18014907;18014907;Centro de Educación Infantil La Cigüeña;Cmo. de las Ventillas, 11, planta baja, puerta 1, Edificio Gongumar 2;18600;Motril;Granada;Andalucía;Privado;Infantil|Primaria;36.7427074817234;-3.5109283278341;687525806;"18014907.edu@juntadeandalucia.es;centroeducacioninfantillaciguena@gmai";;
andalucia;18014919;18014919;Centro de Educación Infantil Nube de Algodón;Plaza Montes Jovellar, 26-bajo;18110;Las Gabias;Granada;Andalucía;Privado;Infantil|Primaria;37.1336894886295;-3.66656660534344;958165432;sabrihr@hotmail.com;;
andalucia;18014920;18014920;Centro de Educación Infantil Bola de Oro;C/ Hoya de la Mora, s/n;18008;Granada;Granada;Andalucía;Privado;Infantil|Primaria;37.1618711951278;-3.58406257719599;635439221;18014920.edu@juntadeandalucia.es;;
andalucia;18014944;18014944;Centro de Educación Infantil Mi Primer Cole;Avda. de Andalucía, 4;18212;Güevéjar;Granada;Andalucía;Privado;Infantil|Primaria;37.2540436504308;-3.59939592718799;958428420;lilianminan@hotmail.com;;
